-0.051514,-0.047241,-0.055542,-0.05127,-0.050537,-0.047485,-0.055542,-0.053467,-0.0448,-0.052124,-0.052979,-0.041748,-0.04895,-0.05188,-0.050415,-0.046265,-0.054443,-0.056885,-0.043823,-0.043213,-0.054199,-0.057739,-0.042725,-0.050781,-0.05542,-0.047241,-0.046021,-0.053101,-0.05481,-0.047363,-0.050781,-0.053467,-0.047729,-0.048584,-0.048096,-0.050049,-0.047241,-0.047485,-0.057983,-0.052612,-0.047119,-0.047241,-0.052368,-0.050781,-0.048584,-0.049438,-0.055786,-0.045654,-0.047119,-0.054077,-0.05481,-0.046875,-0.053955,-0.050781,-0.052246,-0.047119,-0.053833,-0.048584,-0.04895,-0.050171,-0.056152,-0.049683,-0.042358,-0.049438,-0.058228,-0.049683,-0.049438,-0.052368,-0.054443,-0.04834,-0.046875,-0.052734,-0.054932,-0.051514,-0.049438,-0.049927,-0.050049,-0.044678,-0.051758,-0.053955,-0.045288,-0.053955,-0.049683,-0.049683,-0.043457,-0.052246,-0.051514,-0.044556,-0.048096,-0.054565,-0.049561,-0.04834,-0.048096,-0.056274,-0.055908,-0.041626,-0.05542,-0.053345,-0.044189,-0.049072,-0.054443,-0.048462,-0.043701,-0.055542,-0.058228,-0.042603,-0.046143,-0.053101,-0.044556,-0.050415,-0.047852,-0.052368,-0.053345,-0.043701,-0.049316,-0.051758,-0.052002,-0.05249,-0.052734,-0.048706,-0.045166,-0.05188,-0.05188,-0.045898,-0.049072,-0.053711,-0.048584,-0.039551
-0.062134,-0.055542,-0.056152,-0.05603,-0.059204,-0.053101,-0.060913,-0.064941,-0.05249,-0.05835,-0.061523,-0.052979,-0.056274,-0.057007,-0.060181,-0.056274,-0.060181,-0.064209,-0.051025,-0.053711,-0.059692,-0.067017,-0.056885,-0.06311,-0.065308,-0.058594,-0.05249,-0.061279,-0.062744,-0.059692,-0.05896,-0.060791,-0.056152,-0.057251,-0.053955,-0.05896,-0.05896,-0.060181,-0.061279,-0.060913,-0.059082,-0.055542,-0.059814,-0.058472,-0.054321,-0.056519,-0.065186,-0.051514,-0.059814,-0.060791,-0.064331,-0.056763,-0.062866,-0.061646,-0.060303,-0.057983,-0.059448,-0.061279,-0.055176,-0.060547,-0.062256,-0.059326,-0.052368,-0.057251,-0.06897,-0.066284,-0.054932,-0.061401,-0.06311,-0.054932,-0.05542,-0.063721,-0.062866,-0.060059,-0.05603,-0.057739,-0.056396,-0.051758,-0.06311,-0.064453,-0.058594,-0.059326,-0.06311,-0.058838,-0.053345,-0.057373,-0.061035,-0.048828,-0.059204,-0.060181,-0.056152,-0.056396,-0.055298,-0.069702,-0.06311,-0.051758,-0.059814,-0.067505,-0.053467,-0.058228,-0.057861,-0.058228,-0.057495,-0.061035,-0.064697,-0.054077,-0.053467,-0.060303,-0.058594,-0.058594,-0.057739,-0.060181,-0.063354,-0.055542,-0.052246,-0.063721,-0.062744,-0.059448,-0.060669,-0.054443,-0.051025,-0.059814,-0.0625,-0.056885,-0.057129,-0.061157,-0.059082,-0.049683
-0.072632,-0.066406,-0.067017,-0.065063,-0.071777,-0.064087,-0.070557,-0.071899,-0.0625,-0.065796,-0.070068,-0.061768,-0.062744,-0.067993,-0.074341,-0.061279,-0.068359,-0.072266,-0.065308,-0.06543,-0.069214,-0.075317,-0.063721,-0.067627,-0.070435,-0.069946,-0.065918,-0.06665,-0.071533,-0.067017,-0.066162,-0.066162,-0.063965,-0.065552,-0.05896,-0.068481,-0.069824,-0.067627,-0.070068,-0.068237,-0.067383,-0.062744,-0.064819,-0.07251,-0.067139,-0.06543,-0.074097,-0.068481,-0.065308,-0.068359,-0.072876,-0.072266,-0.068237,-0.067383,-0.069824,-0.070557,-0.070435,-0.068604,-0.068604,-0.064331,-0.072754,-0.068726,-0.069824,-0.066406,-0.077393,-0.074097,-0.064941,-0.069214,-0.068848,-0.066284,-0.063843,-0.068848,-0.077393,-0.070312,-0.068359,-0.069214,-0.070557,-0.064697,-0.072388,-0.072998,-0.066406,-0.061523,-0.071533,-0.065308,-0.064209,-0.065796,-0.073242,-0.065674,-0.064087,-0.06897,-0.067993,-0.067505,-0.061279,-0.075439,-0.073364,-0.061768,-0.070923,-0.074463,-0.064941,-0.068726,-0.066895,-0.069336,-0.066162,-0.064453,-0.075684,-0.067627,-0.062866,-0.069092,-0.066895,-0.069458,-0.061523,-0.065552,-0.075195,-0.061768,-0.062866,-0.069824,-0.070679,-0.063354,-0.066406,-0.065308,-0.059204,-0.068848,-0.070068,-0.066528,-0.059692,-0.066772,-0.067993,-0.060547
-0.078613,-0.071777,-0.073242,-0.073853,-0.077759,-0.072266,-0.079834,-0.083496,-0.070068,-0.071289,-0.073364,-0.070923,-0.069824,-0.075806,-0.076538,-0.070923,-0.071411,-0.072388,-0.072754,-0.072632,-0.075806,-0.081421,-0.076172,-0.072754,-0.071167,-0.075439,-0.069702,-0.074097,-0.076538,-0.076172,-0.068726,-0.073364,-0.072998,-0.076538,-0.068604,-0.077148,-0.076538,-0.07312,-0.07019,-0.074097,-0.079346,-0.071777,-0.072876,-0.076782,-0.073242,-0.067871,-0.073364,-0.075317,-0.07312,-0.073975,-0.079224,-0.078613,-0.067261,-0.074341,-0.078613,-0.072021,-0.070312,-0.078491,-0.074829,-0.069336,-0.073486,-0.077637,-0.074341,-0.075195,-0.081055,-0.082397,-0.070557,-0.067993,-0.077393,-0.072754,-0.07312,-0.072266,-0.078247,-0.074707,-0.069092,-0.073364,-0.075928,-0.067505,-0.075317,-0.078979,-0.071045,-0.068604,-0.068604,-0.078125,-0.069092,-0.074829,-0.077393,-0.072876,-0.069336,-0.074585,-0.076416,-0.070068,-0.066162,-0.079834,-0.078247,-0.066772,-0.072998,-0.078369,-0.071899,-0.067749,-0.075439,-0.078369,-0.071167,-0.07019,-0.077393,-0.073486,-0.07019,-0.075806,-0.078491,-0.072144,-0.068726,-0.070923,-0.078369,-0.071045,-0.071655,-0.080933,-0.078979,-0.067261,-0.068726,-0.078491,-0.068726,-0.07312,-0.076782,-0.073975,-0.069946,-0.070435,-0.080078,-0.072021
-0.080444,-0.070435,-0.073242,-0.078369,-0.076782,-0.07312,-0.074097,-0.079712,-0.071411,-0.073364,-0.077148,-0.077637,-0.074097,-0.077637,-0.084473,-0.077515,-0.070801,-0.075073,-0.076904,-0.076782,-0.074219,-0.08252,-0.078491,-0.067505,-0.076538,-0.078613,-0.074585,-0.071167,-0.075317,-0.077148,-0.069702,-0.069824,-0.078003,-0.077148,-0.071655,-0.075928,-0.0802,-0.072144,-0.068848,-0.078003,-0.079346,-0.069336,-0.075806,-0.082031,-0.073608,-0.067993,-0.075684,-0.077026,-0.071167,-0.07605,-0.081055,-0.076904,-0.068848,-0.072632,-0.078979,-0.077271,-0.072388,-0.082031,-0.078125,-0.068359,-0.071045,-0.080078,-0.080933,-0.072021,-0.081055,-0.077759,-0.075562,-0.072998,-0.078003,-0.078735,-0.072388,-0.075562,-0.083984,-0.071289,-0.073975,-0.077637,-0.078125,-0.073486,-0.074585,-0.081177,-0.078491,-0.068115,-0.074951,-0.077759,-0.071655,-0.073364,-0.083496,-0.078735,-0.071167,-0.075073,-0.078125,-0.076416,-0.074951,-0.081055,-0.080566,-0.072754,-0.073364,-0.081909,-0.075928,-0.073242,-0.078857,-0.079834,-0.071655,-0.073364,-0.079102,-0.080444,-0.07312,-0.077881,-0.082764,-0.075073,-0.070923,-0.077881,-0.07605,-0.070312,-0.074585,-0.080933,-0.07666,-0.07019,-0.074463,-0.077393,-0.072144,-0.074951,-0.081909,-0.079224,-0.070435,-0.069824,-0.080444,-0.075439
-0.074341,-0.067017,-0.065186,-0.075073,-0.070435,-0.067993,-0.069092,-0.079346,-0.068481,-0.062012,-0.072388,-0.078857,-0.063965,-0.071289,-0.076172,-0.072632,-0.062866,-0.067383,-0.077881,-0.069214,-0.069092,-0.071289,-0.074219,-0.064819,-0.065918,-0.078613,-0.069092,-0.069458,-0.072632,-0.07605,-0.067871,-0.06604,-0.074829,-0.072998,-0.067749,-0.077637,-0.075684,-0.061035,-0.062866,-0.072876,-0.073486,-0.069824,-0.07019,-0.081299,-0.069214,-0.062378,-0.069458,-0.07666,-0.07251,-0.068604,-0.074219,-0.073242,-0.06604,-0.069458,-0.075317,-0.069946,-0.068237,-0.078857,-0.072876,-0.068115,-0.068604,-0.072388,-0.074585,-0.070679,-0.064331,-0.071533,-0.066528,-0.065796,-0.071899,-0.071777,-0.069702,-0.075684,-0.075073,-0.067505,-0.067871,-0.07251,-0.075195,-0.070679,-0.065796,-0.076172,-0.07251,-0.067993,-0.071167,-0.075562,-0.069214,-0.069092,-0.075806,-0.07605,-0.065918,-0.068848,-0.073608,-0.067383,-0.067139,-0.074707,-0.072632,-0.070923,-0.067017,-0.075195,-0.076538,-0.068115,-0.074463,-0.0802,-0.063354,-0.066895,-0.073608,-0.077026,-0.073486,-0.069092,-0.079468,-0.068115,-0.068359,-0.071655,-0.074463,-0.073975,-0.072754,-0.075073,-0.06897,-0.067261,-0.068481,-0.079102,-0.072632,-0.069336,-0.074463,-0.074707,-0.068115,-0.067261,-0.071289,-0.074219
-0.064209,-0.062256,-0.058472,-0.070801,-0.064575,-0.059448,-0.05957,-0.065552,-0.063599,-0.057251,-0.065918,-0.072632,-0.062256,-0.0625,-0.065063,-0.065918,-0.052124,-0.060303,-0.069946,-0.061401,-0.055908,-0.06189,-0.068848,-0.055176,-0.055786,-0.066772,-0.06897,-0.056274,-0.060791,-0.064209,-0.060547,-0.057129,-0.068848,-0.069702,-0.059326,-0.066162,-0.064331,-0.060547,-0.054688,-0.067871,-0.067871,-0.05835,-0.065552,-0.06897,-0.06311,-0.059204,-0.064209,-0.068481,-0.063232,-0.061523,-0.064819,-0.061646,-0.059814,-0.061523,-0.062988,-0.064453,-0.056763,-0.067383,-0.066895,-0.058716,-0.055176,-0.063965,-0.066284,-0.06189,-0.051636,-0.058594,-0.063477,-0.058228,-0.061646,-0.069702,-0.057129,-0.061401,-0.061768,-0.058594,-0.060181,-0.06897,-0.06604,-0.06189,-0.058105,-0.061646,-0.067627,-0.060425,-0.063965,-0.068115,-0.065308,-0.062012,-0.064697,-0.072266,-0.055908,-0.055664,-0.066528,-0.06311,-0.062988,-0.062256,-0.06543,-0.061035,-0.062988,-0.061401,-0.066895,-0.06311,-0.066528,-0.069458,-0.062256,-0.058105,-0.060181,-0.067627,-0.057373,-0.058105,-0.073853,-0.061523,-0.058228,-0.063965,-0.061768,-0.063843,-0.063354,-0.065552,-0.063232,-0.057007,-0.05835,-0.070801,-0.066528,-0.055298,-0.066528,-0.065552,-0.061279,-0.059937,-0.068726,-0.066284
-0.055542,-0.052856,-0.047852,-0.058105,-0.05896,-0.05127,-0.047363,-0.05188,-0.055908,-0.04834,-0.052734,-0.063354,-0.057861,-0.051147,-0.055542,-0.060181,-0.04541,-0.043701,-0.059692,-0.055664,-0.046387,-0.047363,-0.057617,-0.0448,-0.050049,-0.054688,-0.057739,-0.044189,-0.053589,-0.05835,-0.052856,-0.050293,-0.061035,-0.057007,-0.054199,-0.054077,-0.055542,-0.053833,-0.045288,-0.057739,-0.055542,-0.055786,-0.053955,-0.054321,-0.053467,-0.051025,-0.048218,-0.058716,-0.05188,-0.047974,-0.052124,-0.054077,-0.049194,-0.051025,-0.05603,-0.057739,-0.046509,-0.057007,-0.059204,-0.048706,-0.049805,-0.056641,-0.058105,-0.046997,-0.045898,-0.049927,-0.054321,-0.046875,-0.048828,-0.059814,-0.049927,-0.051147,-0.05188,-0.05188,-0.048584,-0.052856,-0.058716,-0.052246,-0.047485,-0.052612,-0.05542,-0.05127,-0.051025,-0.058594,-0.057129,-0.049927,-0.054077,-0.058716,-0.049683,-0.046631,-0.059082,-0.053711,-0.051147,-0.048828,-0.051147,-0.057739,-0.046631,-0.052856,-0.062134,-0.051392,-0.052002,-0.061523,-0.057373,-0.049927,-0.046509,-0.061157,-0.05481,-0.047485,-0.054321,-0.053589,-0.048828,-0.058105,-0.052246,-0.054199,-0.051025,-0.050049,-0.05481,-0.04895,-0.053589,-0.059692,-0.055054,-0.045654,-0.053223,-0.058228,-0.053345,-0.053345,-0.055908,-0.057983
-0.045776,-0.043945,-0.042114,-0.046875,-0.046997,-0.04248,-0.040527,-0.04541,-0.04895,-0.047852,-0.046265,-0.05542,-0.045166,-0.044312,-0.046753,-0.04895,-0.041382,-0.041748,-0.048096,-0.049438,-0.036377,-0.04126,-0.050171,-0.046509,-0.045532,-0.049194,-0.050537,-0.04187,-0.04126,-0.046143,-0.044678,-0.044922,-0.050781,-0.049072,-0.045044,-0.041382,-0.044312,-0.046753,-0.042236,-0.045898,-0.051147,-0.045288,-0.04248,-0.049438,-0.046753,-0.047729,-0.03894,-0.050293,-0.047119,-0.037964,-0.0448,-0.049072,-0.045654,-0.041992,-0.049927,-0.050049,-0.041992,-0.042847,-0.049072,-0.043457,-0.038574,-0.045532,-0.047485,-0.039917,-0.035645,-0.047485,-0.052246,-0.042969,-0.041504,-0.050781,-0.040771,-0.04126,-0.043945,-0.042358,-0.042236,-0.046753,-0.049683,-0.046875,-0.039795,-0.041016,-0.049194,-0.046265,-0.0448,-0.049805,-0.048218,-0.042114,-0.04187,-0.052246,-0.044312,-0.043335,-0.046265,-0.047241,-0.041382,-0.039795,-0.047241,-0.048096,-0.04541,-0.042725,-0.052368,-0.044067,-0.043823,-0.047363,-0.049072,-0.043701,-0.040161,-0.049194,-0.046387,-0.041748,-0.045654,-0.047241,-0.045532,-0.047852,-0.045532,-0.047241,-0.042603,-0.039429,-0.047852,-0.047119,-0.043091,-0.047974,-0.053101,-0.040283,-0.044678,-0.048462,-0.048706,-0.043213,-0.046387,-0.050171
-0.041504,-0.051025,-0.043579,-0.042847,-0.047852,-0.039673,-0.039551,-0.045532,-0.048828,-0.043701,-0.040283,-0.044312,-0.044189,-0.037964,-0.040283,-0.051025,-0.044922,-0.03772,-0.043823,-0.047974,-0.037109,-0.036499,-0.047241,-0.044922,-0.039673,-0.043579,-0.047363,-0.040527,-0.038818,-0.046509,-0.047119,-0.040649,-0.046631,-0.044434,-0.03894,-0.036621,-0.040894,-0.050537,-0.039673,-0.039062,-0.046265,-0.04248,-0.038208,-0.038452,-0.045654,-0.04248,-0.039917,-0.044312,-0.048462,-0.036011,-0.040527,-0.043823,-0.040894,-0.040405,-0.044312,-0.044556,-0.041748,-0.039307,-0.045288,-0.044434,-0.039795,-0.04248,-0.04895,-0.046265,-0.036377,-0.044312,-0.048462,-0.04126,-0.041992,-0.046875,-0.043945,-0.036011,-0.043457,-0.045532,-0.046387,-0.040161,-0.046631,-0.043213,-0.0354,-0.039673,-0.044556,-0.046021,-0.036499,-0.046631,-0.046143,-0.034058,-0.036865,-0.046265,-0.049683,-0.03833,-0.046875,-0.047119,-0.042358,-0.036743,-0.042603,-0.048462,-0.043945,-0.040894,-0.042358,-0.04541,-0.036133,-0.043701,-0.045898,-0.041992,-0.040039,-0.04834,-0.043945,-0.038452,-0.039429,-0.045898,-0.042969,-0.039917,-0.048584,-0.046387,-0.037109,-0.038818,-0.046021,-0.044312,-0.039917,-0.043823,-0.042603,-0.040161,-0.039307,-0.046997,-0.048096,-0.043945,-0.04248,-0.045044
