0.085571,0.079956,0.083862,0.088257,0.084839,0.095459,0.088867,0.088013,0.087891,0.080444,0.085327,0.077148,0.077271,0.077148,0.062988,0.073242,0.071045,0.071655,0.083008,0.073364,0.088989,0.09021,0.084839,0.098022,0.088013,0.089478,0.091187,0.076904,0.084839,0.074829,0.072266,0.079346,0.068726,0.070435,0.073242,0.074829,0.083862,0.081177,0.089844,0.092163,0.081177,0.092529,0.088501,0.086426,0.090942,0.080566,0.078979,0.074951,0.070068,0.078491,0.067139,0.078003,0.080322,0.069336,0.084717,0.081177,0.079468,0.088867,0.084473,0.091431,0.088745,0.08606,0.09375,0.078735,0.081787,0.076416,0.070923,0.079834,0.067139,0.068115,0.072876,0.07312,0.081055,0.082153,0.08606,0.092529,0.085083,0.098267,0.090698,0.085083,0.089966,0.084473,0.081421,0.082153,0.067993,0.076782,0.069214,0.072998,0.077148,0.065918,0.080566,0.081177,0.083618,0.092407,0.085205,0.096558,0.096802,0.089233,0.089966,0.077026,0.079712,0.076172,0.072632,0.076538,0.068726,0.070801,0.078613,0.06958,0.078735,0.081787,0.081787,0.089233,0.08728,0.096436,0.088745,0.083252,0.092041,0.080444,0.085083,0.080322,0.069946,0.077148,0.065063,0.069702,0.072632,0.071533,0.0802,0.081909
0.084839,0.077393,0.091431,0.081421,0.088379,0.097656,0.082031,0.089844,0.085815,0.077515,0.081909,0.070312,0.078003,0.075317,0.065674,0.077881,0.071533,0.072998,0.079712,0.076294,0.084106,0.084229,0.086304,0.094604,0.084595,0.089722,0.081909,0.078491,0.084717,0.068604,0.077637,0.076416,0.063599,0.078491,0.066284,0.074097,0.079102,0.076294,0.091187,0.085327,0.088745,0.092773,0.083374,0.091797,0.087036,0.080933,0.082275,0.070557,0.075073,0.072144,0.067749,0.076416,0.073486,0.071655,0.076294,0.072754,0.088379,0.086182,0.085449,0.098755,0.082397,0.092651,0.084717,0.078369,0.080444,0.075073,0.07251,0.073486,0.062012,0.075806,0.069214,0.072876,0.081299,0.078491,0.093018,0.090088,0.089111,0.095703,0.084961,0.09082,0.09021,0.079224,0.084839,0.073975,0.071777,0.077637,0.064209,0.076416,0.068115,0.070801,0.080444,0.07666,0.086182,0.087402,0.088623,0.093872,0.088623,0.0896,0.087891,0.078125,0.082275,0.072876,0.075195,0.077026,0.066772,0.07666,0.075439,0.074219,0.087891,0.07666,0.085083,0.088745,0.086182,0.092163,0.089722,0.083984,0.089844,0.075806,0.086426,0.075195,0.072144,0.072876,0.071289,0.071533,0.073853,0.073608,0.080444,0.077881
0.078125,0.084229,0.089355,0.081787,0.092773,0.088623,0.085938,0.092163,0.082642,0.085571,0.076416,0.071533,0.07312,0.066772,0.071411,0.076538,0.067017,0.080688,0.077759,0.079712,0.086548,0.07959,0.094482,0.08728,0.08252,0.09436,0.080566,0.081787,0.078125,0.068848,0.074951,0.06897,0.065552,0.073486,0.067505,0.082764,0.075684,0.0802,0.09082,0.085327,0.090698,0.091064,0.08667,0.092407,0.0802,0.082642,0.077881,0.070801,0.079956,0.067749,0.069946,0.074707,0.065918,0.080444,0.073975,0.079224,0.090576,0.080811,0.088501,0.090942,0.080566,0.088867,0.081055,0.078491,0.084839,0.067627,0.073853,0.067383,0.071289,0.073975,0.071411,0.077759,0.079956,0.08313,0.089478,0.081055,0.089844,0.088989,0.082153,0.093872,0.078003,0.078003,0.079834,0.071777,0.077393,0.07019,0.064575,0.071777,0.070068,0.079468,0.071411,0.079468,0.089355,0.080688,0.094238,0.088745,0.085083,0.09082,0.084351,0.079834,0.081909,0.068848,0.074829,0.069214,0.066406,0.079346,0.06604,0.081055,0.074585,0.081055,0.09082,0.081909,0.089355,0.092896,0.085693,0.088989,0.082153,0.080566,0.083252,0.068115,0.076172,0.07373,0.064209,0.073486,0.071289,0.078979,0.077393,0.075073
0.072998,0.09021,0.085449,0.086182,0.092651,0.085693,0.088989,0.084839,0.076904,0.085205,0.071411,0.074951,0.06897,0.063843,0.074463,0.068604,0.075073,0.078491,0.074585,0.085693,0.087769,0.08667,0.092529,0.085449,0.087646,0.085083,0.075928,0.080688,0.072021,0.073364,0.075317,0.067505,0.071899,0.067627,0.071655,0.077148,0.078247,0.085449,0.085938,0.082153,0.092163,0.085938,0.088135,0.083008,0.078857,0.083496,0.074463,0.073486,0.076294,0.063354,0.077148,0.066895,0.069336,0.081543,0.072144,0.085938,0.084106,0.08667,0.095215,0.084961,0.086182,0.088379,0.080811,0.083252,0.074951,0.073486,0.075317,0.063721,0.071655,0.072754,0.074707,0.081177,0.076782,0.084229,0.08374,0.087402,0.094971,0.08313,0.087891,0.087646,0.076416,0.082886,0.074707,0.071899,0.074341,0.067383,0.073975,0.064819,0.073608,0.084106,0.071411,0.082642,0.087524,0.083496,0.094604,0.087646,0.086914,0.0896,0.074951,0.085205,0.076172,0.067993,0.075806,0.068848,0.076538,0.07019,0.068359,0.079834,0.075562,0.086304,0.086914,0.081421,0.092896,0.082886,0.089478,0.086548,0.077515,0.081787,0.077393,0.070557,0.072021,0.067261,0.074707,0.071411,0.070679,0.082764,0.076172,0.081543
0.075317,0.088379,0.080078,0.085938,0.086182,0.086548,0.087891,0.081421,0.083252,0.081421,0.071289,0.079712,0.061157,0.067627,0.071289,0.064941,0.082031,0.073975,0.079102,0.086182,0.081055,0.093994,0.09021,0.08667,0.091919,0.081055,0.076782,0.079224,0.06958,0.081055,0.068726,0.071899,0.075928,0.062622,0.078125,0.074585,0.077637,0.087891,0.080933,0.088257,0.086426,0.083862,0.090332,0.07959,0.083008,0.0802,0.069946,0.077881,0.067017,0.071167,0.075439,0.067017,0.077393,0.077148,0.078125,0.088745,0.082397,0.0896,0.090454,0.083008,0.093628,0.083496,0.085938,0.083618,0.070068,0.076782,0.070435,0.065674,0.068604,0.067139,0.080078,0.07666,0.075073,0.086182,0.078247,0.091309,0.093018,0.082397,0.090332,0.082031,0.083618,0.084229,0.066772,0.074585,0.067505,0.066528,0.072388,0.06189,0.074829,0.082275,0.071655,0.087402,0.084473,0.089966,0.088989,0.079346,0.091309,0.083862,0.075195,0.077881,0.068726,0.073242,0.067627,0.066528,0.073608,0.069946,0.072876,0.080322,0.075073,0.085815,0.08313,0.084229,0.090088,0.08374,0.088989,0.083862,0.077148,0.082397,0.072144,0.073608,0.073242,0.065796,0.075317,0.063965,0.072021,0.080811,0.074951,0.083252
0.082764,0.083862,0.083008,0.093018,0.084351,0.094604,0.087158,0.080444,0.081421,0.074585,0.074463,0.072266,0.06189,0.077515,0.069092,0.068726,0.073853,0.074097,0.084595,0.084717,0.08313,0.088013,0.086548,0.086426,0.090698,0.075073,0.083618,0.071899,0.073364,0.072144,0.066284,0.07373,0.07019,0.0625,0.079712,0.06897,0.086426,0.085327,0.082031,0.090698,0.084473,0.085205,0.085205,0.078003,0.083862,0.079712,0.074463,0.071899,0.062866,0.069458,0.073242,0.069946,0.084106,0.074219,0.080444,0.090088,0.083862,0.092041,0.084839,0.08667,0.085327,0.079956,0.086182,0.075684,0.075562,0.077515,0.066284,0.066284,0.069214,0.06604,0.078857,0.070801,0.080688,0.080688,0.083862,0.093262,0.082764,0.089233,0.089355,0.079834,0.084106,0.082886,0.069946,0.074585,0.063232,0.072754,0.07373,0.065308,0.079102,0.07251,0.078369,0.087402,0.077148,0.091553,0.081421,0.086182,0.089722,0.075317,0.080566,0.076782,0.070923,0.075073,0.067139,0.071289,0.069336,0.067993,0.078491,0.074951,0.079834,0.087646,0.079346,0.085693,0.08606,0.091064,0.0896,0.079712,0.081543,0.077881,0.070679,0.07959,0.067627,0.076172,0.06897,0.060425,0.081543,0.077148,0.078613,0.089478
0.09021,0.077271,0.085205,0.088501,0.081909,0.090698,0.0802,0.079468,0.083374,0.067627,0.073486,0.068237,0.070068,0.072876,0.063354,0.075928,0.070435,0.074585,0.083984,0.0802,0.088745,0.088135,0.085815,0.089478,0.078125,0.079468,0.079834,0.069336,0.075806,0.067627,0.067505,0.074951,0.06897,0.072144,0.075806,0.072998,0.083374,0.0802,0.088867,0.092163,0.082886,0.09314,0.081299,0.078979,0.079834,0.068848,0.078125,0.068848,0.069458,0.073242,0.067871,0.074219,0.074829,0.067383,0.083374,0.078857,0.088623,0.084717,0.084106,0.092285,0.084839,0.074829,0.079224,0.074219,0.07959,0.070312,0.065796,0.074707,0.065063,0.070312,0.080078,0.076294,0.084961,0.079712,0.087402,0.09082,0.080688,0.0896,0.081055,0.077271,0.080444,0.074097,0.077271,0.075684,0.058472,0.071655,0.066284,0.067871,0.074951,0.073242,0.085449,0.078247,0.084351,0.094849,0.080444,0.094604,0.085083,0.078857,0.087524,0.071655,0.076904,0.072632,0.067627,0.071289,0.063477,0.072021,0.076294,0.074219,0.085327,0.07959,0.079346,0.092529,0.081543,0.092896,0.083862,0.077881,0.083008,0.071655,0.070435,0.07373,0.060181,0.075195,0.068604,0.062744,0.078613,0.075439,0.083862,0.086914
0.084229,0.079224,0.089722,0.080444,0.088623,0.085327,0.080444,0.084717,0.074585,0.075928,0.075195,0.060913,0.070557,0.068726,0.066528,0.075928,0.071289,0.076904,0.078369,0.082397,0.093872,0.083008,0.085693,0.086792,0.076782,0.084473,0.075439,0.071655,0.075317,0.062134,0.074097,0.074341,0.071411,0.071899,0.069702,0.079102,0.07959,0.075439,0.096436,0.087524,0.089844,0.092285,0.078735,0.088379,0.076172,0.072266,0.079224,0.06311,0.068359,0.067261,0.067017,0.077515,0.06958,0.080933,0.081055,0.079102,0.092773,0.080322,0.08667,0.08728,0.077271,0.085083,0.075806,0.072754,0.07605,0.066162,0.071045,0.070312,0.065918,0.076416,0.074707,0.078491,0.084229,0.078613,0.089111,0.081909,0.08374,0.088013,0.073853,0.083984,0.073242,0.071411,0.077026,0.069092,0.067261,0.068359,0.067383,0.070557,0.073364,0.078491,0.085449,0.080811,0.091064,0.086426,0.081421,0.093262,0.077759,0.084717,0.079102,0.069824,0.077148,0.066162,0.07312,0.073242,0.064819,0.078735,0.070801,0.075562,0.083984,0.079102,0.0896,0.086182,0.081787,0.092285,0.082764,0.078979,0.079712,0.068848,0.076782,0.064575,0.065918,0.074463,0.065308,0.066528,0.073608,0.073608,0.085571,0.080811
0.080566,0.084473,0.088989,0.081665,0.09021,0.0802,0.079834,0.083008,0.072144,0.07666,0.063354,0.067139,0.071289,0.064331,0.071899,0.075439,0.073486,0.081177,0.074829,0.083008,0.092529,0.078369,0.094604,0.082275,0.078247,0.080933,0.071045,0.074951,0.06897,0.066284,0.074341,0.065186,0.074463,0.074097,0.072266,0.082153,0.079956,0.079956,0.089722,0.083008,0.089966,0.084106,0.077881,0.080078,0.072876,0.072998,0.071045,0.065186,0.071289,0.065063,0.072632,0.069824,0.070068,0.07959,0.078491,0.081909,0.094727,0.075928,0.088501,0.085083,0.079712,0.082764,0.072021,0.078003,0.071289,0.063232,0.07019,0.062012,0.070801,0.074585,0.068848,0.081055,0.077637,0.083252,0.089111,0.083984,0.090454,0.086792,0.07666,0.08252,0.071533,0.074707,0.069946,0.064941,0.067383,0.066895,0.070435,0.075928,0.07019,0.07959,0.083252,0.083008,0.090576,0.083252,0.088379,0.084595,0.078491,0.084961,0.077759,0.074219,0.071167,0.064209,0.074463,0.068848,0.063965,0.074219,0.066772,0.081177,0.078613,0.085449,0.091919,0.084717,0.084106,0.086792,0.076416,0.084473,0.076782,0.07373,0.075317,0.065674,0.065674,0.07019,0.06897,0.072632,0.071655,0.078857,0.083252,0.079956
0.078369,0.084717,0.084717,0.084595,0.088867,0.083984,0.087769,0.077393,0.073853,0.080811,0.065308,0.073486,0.065552,0.067261,0.075073,0.070679,0.072144,0.081909,0.077759,0.095093,0.088013,0.085327,0.089111,0.076538,0.083374,0.083008,0.068848,0.078125,0.064575,0.069702,0.070068,0.065063,0.077026,0.069336,0.074585,0.081177,0.076782,0.08606,0.082642,0.084106,0.087524,0.081909,0.079346,0.076904,0.071777,0.077515,0.067871,0.067993,0.067017,0.060181,0.075073,0.067505,0.07666,0.081299,0.077759,0.08728,0.080078,0.080322,0.088501,0.084106,0.08252,0.076782,0.076538,0.070923,0.063843,0.066772,0.071167,0.064209,0.076172,0.073608,0.07605,0.08313,0.075073,0.087891,0.079834,0.078491,0.09021,0.081177,0.078003,0.079834,0.071533,0.081787,0.065186,0.069946,0.070923,0.059082,0.074341,0.075195,0.075195,0.084595,0.079224,0.086792,0.088135,0.081787,0.089966,0.079712,0.080078,0.0802,0.069214,0.076904,0.066162,0.061646,0.069214,0.063965,0.069092,0.067261,0.070557,0.083374,0.075562,0.084839,0.091187,0.082764,0.089355,0.078613,0.08252,0.083496,0.070435,0.074463,0.064087,0.064087,0.068604,0.059326,0.072266,0.075806,0.07666,0.083008,0.074707,0.081177
